order_id,date,product,category,region,channel,quantity,unit_price,discount_pct,revenue
103250,2023-08-14,Desk Lamp,Furniture,North,Online,1,20.53,0.15,20.53
103247,2023-08-14,Mechanical Keyboard,Electronics,Central,Online,1,63.0,0.0,63.0
103252,2023-08-14,Fountain Pen,Stationery,North,Online,1,19.61,0.0,19.61
103253,2023-08-14,Fountain Pen,Stationery,Central,Online,2,19.61,0.0,39.22
103254,2023-08-14,Running Shoes,Fitness,Central,In-Store,2,79.19,0.0,158.38
103251,2023-08-14,Mechanical Keyboard,Electronics,South,In-Store,1,66.03,0.0,66.03
103283,2023-08-15,Notebook Set,Stationery,East,Online,4,9.02,0.0,36.08
103282,2023-08-15,Office Chair,Furniture,Central,In-Store,1,155.13,0.0,155.13
103281,2023-08-15,Resistance Bands,Fitness,North,Online,1,15.29,0.0,15.29
103280,2023-08-15,Dumbbell Set,Fitness,South,Online,2,82.12,0.1,164.24
103279,2023-08-15,Desk Lamp,Furniture,East,In-Store,1,24.9,0.0,24.9
103278,2023-08-15,Desk Lamp,Furniture,East,In-Store,1,26.43,0.0,26.43
103277,2023-08-15,Bookshelf,Furniture,West,In-Store,2,116.98,0.0,233.96
103276,2023-08-15,Fountain Pen,Stationery,East,In-Store,2,19.92,0.0,39.84
103273,2023-08-15,Desk Lamp,Furniture,East,In-Store,1,25.75,0.0,25.75
103274,2023-08-15,Bluetooth Speaker,Electronics,South,In-Store,1,39.15,0.1,39.15
103272,2023-08-15,Mechanical Keyboard,Electronics,South,Online,2,65.28,0.0,130.56
103271,2023-08-15,Standing Desk,Furniture,North,Online,1,319.15,0.0,319.15
103270,2023-08-15,Dumbbell Set,Fitness,West,Online,1,85.23,0.1,85.23
103269,2023-08-15,Yoga Mat,Fitness,South,In-Store,1,21.39,0.0,21.39
103268,2023-08-15,Mechanical Keyboard,Electronics,Central,Online,1,67.0,0.0,67.0
103267,2023-08-15,Fountain Pen,Stationery,West,Online,1,16.04,0.2,16.04
103266,2023-08-15,Wireless Mouse,Electronics,East,In-Store,1,18.09,0.1,18.09
103275,2023-08-15,Bluetooth Speaker,Electronics,West,In-Store,1,45.03,0.0,45.03
103291,2023-08-16,Planner,Stationery,South,Online,1,16.15,0.0,16.15
103295,2023-08-16,Resistance Bands,Fitness,North,Online,2,12.94,0.1,25.88
103294,2023-08-16,Fountain Pen,Stationery,South,In-Store,1,19.01,0.0,19.01
103293,2023-08-16,Bluetooth Speaker,Electronics,South,In-Store,1,39.9,0.15,39.9
103290,2023-08-16,Bookshelf,Furniture,East,In-Store,1,107.57,0.1,107.57
103292,2023-08-16,Office Chair,Furniture,South,In-Store,1,143.8,0.1,143.8
103288,2023-08-16,Desk Lamp,Furniture,South,Online,2,25.31,0.0,50.62
103284,2023-08-16,Water Bottle,Fitness,East,Online,4,13.6,0.0,54.4
103287,2023-08-16,Water Bottle,Fitness,Central,Online,1,12.78,0.0,12.78
103286,2023-08-16,Bluetooth Speaker,Electronics,Central,Online,3,44.06,0.0,132.18
103285,2023-08-16,Standing Desk,Furniture,South,Online,1,297.24,0.0,297.24
103289,2023-08-16,Water Bottle,Fitness,South,Online,2,12.72,0.0,25.44
103306,2023-08-17,Noise-Cancel Headphones,Electronics,East,Online,1,131.08,0.0,131.08
103305,2023-08-17,Dumbbell Set,Fitness,North,Online,2,89.4,0.0,178.8
103304,2023-08-17,Water Bottle,Fitness,North,In-Store,2,13.17,0.0,26.34
103303,2023-08-17,Resistance Bands,Fitness,South,In-Store,1,11.05,0.2,11.05
103302,2023-08-17,Fountain Pen,Stationery,West,In-Store,1,20.56,0.0,20.56
103300,2023-08-17,Desk Lamp,Furniture,West,Online,2,25.12,0.0,50.24
103299,2023-08-17,Resistance Bands,Fitness,South,Online,3,15.01,0.0,45.03
103298,2023-08-17,Running Shoes,Fitness,East,Online,1,78.09,0.0,78.09
103297,2023-08-17,Office Chair,Furniture,Central,Online,4,147.28,0.0,589.12
103296,2023-08-17,Noise-Cancel Headphones,Electronics,East,In-Store,4,126.89,0.0,507.56
103301,2023-08-17,Fountain Pen,Stationery,South,Online,1,20.56,0.0,20.56
103316,2023-08-18,Bluetooth Speaker,Electronics,North,Online,1,44.94,0.0,44.94
103320,2023-08-18,Mechanical Keyboard,Electronics,Central,In-Store,2,50.59,0.2,101.18
103319,2023-08-18,Mechanical Keyboard,Electronics,South,Online,2,63.11,0.0,126.22
103318,2023-08-18,Running Shoes,Fitness,Central,Online,1,74.04,0.0,74.04
103317,2023-08-18,Mechanical Keyboard,Electronics,Central,Online,1,62.17,0.0,62.17
103315,2023-08-18,Dumbbell Set,Fitness,West,Online,2,86.25,0.0,172.5
103309,2023-08-18,Noise-Cancel Headphones,Electronics,North,Online,4,131.87,0.0,527.48
103313,2023-08-18,Bluetooth Speaker,Electronics,West,Online,1,43.86,0.0,43.86
103312,2023-08-18,Yoga Mat,Fitness,Central,Online,1,21.18,0.0,21.18
103311,2023-08-18,Desk Lamp,Furniture,North,Online,1,23.8,0.0,23.8
103310,2023-08-18,Dumbbell Set,Fitness,West,In-Store,1,90.22,0.0,90.22
103308,2023-08-18,Office Chair,Furniture,West,Online,1,143.33,0.0,143.33
103307,2023-08-18,Bookshelf,Furniture,North,Online,1,118.58,0.0,118.58
103314,2023-08-18,Notebook Set,Stationery,West,Online,1,9.0,0.0,9.0
103331,2023-08-19,USB-C Hub,Electronics,North,In-Store,1,30.59,0.0,30.59
103337,2023-08-19,USB-C Hub,Electronics,West,In-Store,1,29.48,0.0,29.48
103335,2023-08-19,Running Shoes,Fitness,North,Online,1,70.62,0.1,70.62
103334,2023-08-19,Desk Lamp,Furniture,South,In-Store,1,23.01,0.1,23.01
103333,2023-08-19,Wireless Mouse,Electronics,North,Online,1,16.65,0.15,16.65
103332,2023-08-19,Desk Lamp,Furniture,North,Online,1,25.79,0.0,25.79
103330,2023-08-19,USB-C Hub,Electronics,Central,Online,1,30.69,0.0,30.69
103336,2023-08-19,USB-C Hub,Electronics,South,Online,1,26.16,0.1,26.16
103328,2023-08-19,Planner,Stationery,North,In-Store,2,15.45,0.0,30.9
103321,2023-08-19,USB-C Hub,Electronics,West,In-Store,1,28.61,0.1,28.61
103322,2023-08-19,Desk Lamp,Furniture,North,In-Store,1,25.17,0.0,25.17
103323,2023-08-19,Resistance Bands,Fitness,West,In-Store,1,14.96,0.0,14.96
103329,2023-08-19,Office Chair,Furniture,South,Online,1,146.86,0.0,146.86
103325,2023-08-19,Planner,Stationery,North,In-Store,1,15.59,0.0,15.59
103326,2023-08-19,Dumbbell Set,Fitness,South,Online,2,89.61,0.0,179.22
103327,2023-08-19,Mechanical Keyboard,Electronics,North,Online,2,67.57,0.0,135.14
103324,2023-08-19,Bookshelf,Furniture,West,Online,1,111.4,0.1,111.4
103349,2023-08-20,Running Shoes,Fitness,North,In-Store,1,71.42,0.0,71.42
103355,2023-08-20,Wireless Mouse,Electronics,West,Online,2,19.06,0.0,38.12
103354,2023-08-20,Wireless Mouse,Electronics,Central,Online,2,19.11,0.0,38.22
103353,2023-08-20,Dumbbell Set,Fitness,North,Online,1,90.87,0.0,90.87
103352,2023-08-20,Bookshelf,Furniture,East,Online,2,121.15,0.0,242.3
103351,2023-08-20,Mechanical Keyboard,Electronics,North,Online,1,63.4,0.0,63.4
103350,2023-08-20,Yoga Mat,Fitness,South,In-Store,2,22.08,0.0,44.16
103348,2023-08-20,Running Shoes,Fitness,South,In-Store,1,66.33,0.1,66.33
103344,2023-08-20,Bluetooth Speaker,Electronics,Central,In-Store,1,42.16,0.1,42.16
103346,2023-08-20,Resistance Bands,Fitness,North,In-Store,1,14.7,0.0,14.7
103345,2023-08-20,Dumbbell Set,Fitness,South,In-Store,2,86.24,0.0,172.48
103343,2023-08-20,Yoga Mat,Fitness,West,Online,1,23.4,0.0,23.4
103342,2023-08-20,Bluetooth Speaker,Electronics,West,Online,1,45.52,0.0,45.52
103341,2023-08-20,Notebook Set,Stationery,West,In-Store,1,9.08,0.0,9.08
103340,2023-08-20,Running Shoes,Fitness,East,Online,1,59.8,0.2,59.8
103339,2023-08-20,Water Bottle,Fitness,South,Online,1,13.04,0.0,13.04
103338,2023-08-20,Office Chair,Furniture,Central,Online,1,148.48,0.0,148.48
103347,2023-08-20,USB-C Hub,Electronics,East,Online,1,29.38,0.0,29.38
103361,2023-08-21,Mechanical Keyboard,Electronics,West,In-Store,2,62.49,0.0,124.98
103362,2023-08-21,Bookshelf,Furniture,West,In-Store,1,125.11,0.0,125.11
103360,2023-08-21,Noise-Cancel Headphones,Electronics,South,Online,3,127.52,0.0,382.56
103356,2023-08-21,Desk Lamp,Furniture,North,In-Store,2,24.94,0.0,49.88
103358,2023-08-21,Office Chair,Furniture,East,In-Store,1,143.72,0.0,143.72
103357,2023-08-21,Notebook Set,Stationery,North,In-Store,1,7.74,0.1,7.74
103359,2023-08-21,Fountain Pen,Stationery,North,In-Store,1,19.32,0.0,19.32
103378,2023-08-22,Notebook Set,Stationery,Central,Online,1,9.16,0.0,9.16
103377,2023-08-22,Planner,Stationery,Central,Online,1,12.98,0.2,12.98
103376,2023-08-22,Running Shoes,Fitness,East,In-Store,2,64.64,0.1,129.28
103375,2023-08-22,Wireless Mouse,Electronics,Central,In-Store,1,17.32,0.1,17.32
103374,2023-08-22,Noise-Cancel Headphones,Electronics,North,Online,2,131.89,0.0,263.78
103373,2023-08-22,Notebook Set,Stationery,East,Online,1,8.39,0.1,8.39
103372,2023-08-22,Planner,Stationery,North,In-Store,1,15.85,0.0,15.85
103371,2023-08-22,Notebook Set,Stationery,West,In-Store,1,8.82,0.0,8.82
103369,2023-08-22,Wireless Mouse,Electronics,West,Online,2,18.77,0.0,37.54
103368,2023-08-22,Noise-Cancel Headphones,Electronics,North,In-Store,2,114.28,0.1,228.56
103367,2023-08-22,Standing Desk,Furniture,South,In-Store,2,286.18,0.0,572.36
103366,2023-08-22,Notebook Set,Stationery,West,In-Store,1,7.74,0.15,7.74
103365,2023-08-22,Water Bottle,Fitness,Central,Online,1,12.77,0.0,12.77
103364,2023-08-22,Bluetooth Speaker,Electronics,East,Online,1,36.61,0.2,36.61
103363,2023-08-22,Water Bottle,Fitness,South,In-Store,2,13.45,0.0,26.9
103370,2023-08-22,Notebook Set,Stationery,Central,Online,1,8.82,0.0,8.82
103386,2023-08-23,USB-C Hub,Electronics,West,In-Store,1,30.91,0.0,30.91
103385,2023-08-23,Noise-Cancel Headphones,Electronics,North,Online,2,127.47,0.0,254.94
103384,2023-08-23,Mechanical Keyboard,Electronics,East,In-Store,1,65.35,0.0,65.35
103381,2023-08-23,Resistance Bands,Fitness,West,Online,4,14.97,0.0,59.88
103382,2023-08-23,Standing Desk,Furniture,Central,Online,1,298.8,0.0,298.8
103380,2023-08-23,Planner,Stationery,East,Online,3,15.49,0.0,46.47
103379,2023-08-23,Dumbbell Set,Fitness,North,Online,-1,87.76,0.0,87.76
103383,2023-08-23,Bluetooth Speaker,Electronics,West,Online,2,45.04,0.0,90.08
103397,2023-08-24,Running Shoes,Fitness,West,Online,1,58.12,0.2,58.12
103396,2023-08-24,Resistance Bands,Fitness,Central,In-Store,2,14.28,0.0,28.56
103395,2023-08-24,Notebook Set,Stationery,West,Online,1,7.79,0.15,7.79
103394,2023-08-24,Notebook Set,Stationery,South,Online,2,7.79,0.15,15.58
103393,2023-08-24,Office Chair,Furniture,East,Online,1,145.18,0.0,145.18
103391,2023-08-24,Mechanical Keyboard,Electronics,Central,In-Store,1,67.4,0.0,67.4
103390,2023-08-24,Yoga Mat,Fitness,East,Online,1,22.26,0.0,22.26
103389,2023-08-24,Bookshelf,Furniture,East,Online,1,120.28,0.0,120.28
103388,2023-08-24,Bookshelf,Furniture,North,In-Store,1,97.38,0.2,97.38
103387,2023-08-24,USB-C Hub,Electronics,South,Online,1,31.04,0.0,31.04
103392,2023-08-24,Resistance Bands,Fitness,West,Online,1,12.23,0.2,12.23
103405,2023-08-25,Bookshelf,Furniture,East,Online,1,126.04,0.0,126.04
103407,2023-08-25,Noise-Cancel Headphones,Electronics,North,In-Store,1,129.45,0.0,129.45
103406,2023-08-25,Running Shoes,Fitness,North,Online,1,72.9,0.0,72.9
103404,2023-08-25,Bluetooth Speaker,Electronics,West,Online,1,46.24,0.0,46.24
103408,2023-08-25,Notebook Set,Stationery,West,Online,1,8.2,0.1,8.2
103402,2023-08-25,Resistance Bands,Fitness,South,In-Store,1,11.93,0.2,11.93
103401,2023-08-25,USB-C Hub,Electronics,East,Online,1,29.69,0.0,29.69
103400,2023-08-25,USB-C Hub,Electronics,West,Online,2,30.97,0.0,61.94
103399,2023-08-25,Bluetooth Speaker,Electronics,South,Online,2,37.58,0.15,75.16
103398,2023-08-25,Bluetooth Speaker,Electronics,East,Online,1,45.02,0.0,45.02
103403,2023-08-25,Bluetooth Speaker,Electronics,West,In-Store,2,47.7,0.0,95.4
103422,2023-08-26,Desk Lamp,Furniture,North,Online,1,25.1,0.0,25.1
103421,2023-08-26,Standing Desk,Furniture,West,In-Store,1,314.88,0.0,314.88
103420,2023-08-26,Dumbbell Set,Fitness,East,Online,3,87.82,0.0,263.46
103419,2023-08-26,Running Shoes,Fitness,South,Online,2,74.61,0.0,149.22
103417,2023-08-26,Standing Desk,Furniture,West,In-Store,1,299.55,0.0,299.55
103416,2023-08-26,Planner,Stationery,East,Online,1,15.92,0.0,15.92
103418,2023-08-26,Water Bottle,Fitness,South,Online,1,9.9,0.2,9.9
103414,2023-08-26,Mechanical Keyboard,Electronics,West,In-Store,1,62.28,0.0,62.28
103413,2023-08-26,Wireless Mouse,Electronics,West,In-Store,1,18.87,0.0,18.87
103412,2023-08-26,USB-C Hub,Electronics,Central,Online,2,30.3,0.0,60.6
103411,2023-08-26,Wireless Mouse,Electronics,Central,In-Store,1,18.97,0.0,18.97
103410,2023-08-26,Wireless Mouse,Electronics,Central,Online,2,18.83,0.0,37.66
103409,2023-08-26,Wireless Mouse,Electronics,East,Online,2,17.91,0.0,35.82
103415,2023-08-26,Wireless Mouse,Electronics,North,Online,1,19.39,0.0,19.39
103436,2023-08-27,Yoga Mat,Fitness,North,In-Store,1,21.69,0.0,21.69
103437,2023-08-27,Noise-Cancel Headphones,Electronics,West,Online,1,132.15,0.0,132.15
103438,2023-08-27,Bookshelf,Furniture,West,Online,1,122.32,0.0,122.32
103435,2023-08-27,USB-C Hub,Electronics,Central,Online,3,29.49,0.0,88.47
103441,2023-08-27,Mechanical Keyboard,Electronics,West,Online,1,57.66,0.15,57.66
103440,2023-08-27,Bookshelf,Furniture,North,Online,1,100.91,0.2,100.91
103442,2023-08-27,Desk Lamp,Furniture,West,In-Store,3,19.85,0.2,59.55
103443,2023-08-27,Bookshelf,Furniture,Central,Online,1,106.63,0.1,106.63
103439,2023-08-27,Desk Lamp,Furniture,West,In-Store,1,25.7,0.0,25.7
103434,2023-08-27,Notebook Set,Stationery,South,Online,1,9.03,0.0,9.03
103428,2023-08-27,Planner,Stationery,North,In-Store,1,14.95,0.1,14.95
103432,2023-08-27,Fountain Pen,Stationery,East,Online,1,20.66,0.0,20.66
103431,2023-08-27,Bluetooth Speaker,Electronics,West,Online,1,45.27,0.0,45.27
103430,2023-08-27,Water Bottle,Fitness,North,In-Store,2,11.38,0.15,22.76
103429,2023-08-27,Planner,Stationery,North,Online,2,14.95,0.1,29.9
103427,2023-08-27,Yoga Mat,Fitness,East,Online,2,21.63,0.0,43.26
103426,2023-08-27,USB-C Hub,Electronics,Central,Online,1,30.21,0.0,30.21
103425,2023-08-27,Standing Desk,Furniture,West,In-Store,1,300.09,0.0,300.09
103424,2023-08-27,Running Shoes,Fitness,North,Online,2,75.6,0.0,151.2
103423,2023-08-27,Mechanical Keyboard,Electronics,South,Online,1,64.83,0.0,64.83
103433,2023-08-27,Planner,Stationery,East,Online,1,16.13,0.0,16.13
103457,2023-08-28,Mechanical Keyboard,Electronics,West,Online,2,61.94,0.0,123.88
103456,2023-08-28,Water Bottle,Fitness,South,Online,2,13.72,0.0,27.44
103455,2023-08-28,Bluetooth Speaker,Electronics,Central,Online,1,46.33,0.0,46.33
103454,2023-08-28,Mechanical Keyboard,Electronics,West,Online,1,66.31,0.0,66.31
103452,2023-08-28,Running Shoes,Fitness,East,In-Store,2,77.69,0.0,155.38
103451,2023-08-28,Notebook Set,Stationery,East,Online,1,8.66,0.0,8.66
103453,2023-08-28,Notebook Set,Stationery,West,In-Store,1,8.97,0.0,8.97
103449,2023-08-28,USB-C Hub,Electronics,South,Online,1,27.23,0.0,27.23
103448,2023-08-28,Mechanical Keyboard,Electronics,East,Online,3,52.0,0.2,156.0
103447,2023-08-28,Yoga Mat,Fitness,North,In-Store,1,20.03,0.1,20.03
103446,2023-08-28,Planner,Stationery,South,Online,2,16.12,0.0,32.24
103445,2023-08-28,Planner,Stationery,South,In-Store,3,16.12,0.0,48.36
103444,2023-08-28,Noise-Cancel Headphones,Electronics,South,Online,2,105.01,0.15,210.02
103450,2023-08-28,Fountain Pen,Stationery,South,In-Store,2,17.58,0.2,35.16
103468,2023-08-29,Bookshelf,Furniture,South,Online,1,120.3,0.0,120.3
103467,2023-08-29,Wireless Mouse,Electronics,Central,Online,2,18.91,0.0,37.82
103466,2023-08-29,Standing Desk,Furniture,West,Online,2,297.65,0.0,595.3
103465,2023-08-29,Noise-Cancel Headphones,Electronics,Central,In-Store,3,115.02,0.15,345.06
103464,2023-08-29,Fountain Pen,Stationery,North,Online,1,20.84,0.0,20.84
103462,2023-08-29,Bluetooth Speaker,Electronics,South,Online,1,47.85,0.0,47.85
103461,2023-08-29,Dumbbell Set,Fitness,Central,Online,4,95.67,0.0,382.68
103460,2023-08-29,Standing Desk,Furniture,East,Online,1,248.1,0.15,248.1
103459,2023-08-29,Running Shoes,Fitness,South,Online,3,,0.0,230.43
103458,2023-08-29,Mechanical Keyboard,Electronics,East,In-Store,1,64.25,0.0,64.25
103463,2023-08-29,Fountain Pen,Stationery,North,Online,1,20.84,0.0,20.84
103477,2023-08-30,Running Shoes,Fitness,South,In-Store,1,73.72,0.0,73.72
103476,2023-08-30,Running Shoes,Fitness,South,In-Store,1,75.44,0.0,75.44
103474,2023-08-30,Water Bottle,Fitness,West,Online,1,13.31,0.0,13.31
103475,2023-08-30,Wireless Mouse,Electronics,Central,In-Store,1,19.14,0.0,19.14
103472,2023-08-30,Mechanical Keyboard,Electronics,East,Online,1,63.57,0.0,63.57
103471,2023-08-30,Bluetooth Speaker,Electronics,East,In-Store,1,47.56,0.0,47.56
103470,2023-08-30,Dumbbell Set,Fitness,East,Online,2,90.21,0.0,180.42
103469,2023-08-30,Water Bottle,Fitness,West,In-Store,2,12.25,0.0,24.5
103473,2023-08-30,Desk Lamp,Furniture,West,Online,1,25.09,0.0,25.09
103485,2023-08-31,Desk Lamp,Furniture,Central,In-Store,2,24.73,0.0,49.46
103484,2023-08-31,Bookshelf,Furniture,West,Online,2,118.75,0.0,237.5
103482,2023-08-31,Notebook Set,Stationery,Central,Online,2,9.24,0.0,18.48
103483,2023-08-31,Notebook Set,Stationery,East,Online,2,9.24,0.0,18.48
103480,2023-08-31,Bluetooth Speaker,Electronics,South,Online,2,44.49,0.0,88.98
103479,2023-08-31,Running Shoes,Fitness,East,Online,1,71.6,0.0,71.6
103478,2023-08-31,Planner,Stationery,East,Online,1,14.11,0.1,14.11
103481,2023-08-31,Wireless Mouse,Electronics,South,In-Store,1,16.57,0.15,16.57
103496,2023-09-01,Desk Lamp,Furniture,South,In-Store,2,24.19,0.0,48.38
103501,2023-09-01,USB-C Hub,Electronics,North,In-Store,1,31.0,0.0,31.0
103500,2023-09-01,Bookshelf,Furniture,North,In-Store,1,113.69,0.0,113.69
103499,2023-09-01,Standing Desk,Furniture,Central,Online,1,258.05,0.15,258.05
103498,2023-09-01,Office Chair,Furniture,West,In-Store,2,148.19,0.0,296.38
103497,2023-09-01,Wireless Mouse,Electronics,South,In-Store,1,18.29,0.0,18.29
103495,2023-09-01,Resistance Bands,Fitness,North,Online,3,15.05,0.0,45.15
103502,2023-09-01,Planner,Stationery,North,In-Store,2,15.75,0.0,31.5
103493,2023-09-01,Planner,Stationery,West,Online,2,16.26,0.0,32.52
103492,2023-09-01,Bluetooth Speaker,Electronics,South,In-Store,1,45.84,0.0,45.84
103491,2023-09-01,USB-C Hub,Electronics,West,In-Store,2,31.52,0.0,63.04
103490,2023-09-01,Desk Lamp,Furniture,South,In-Store,1,24.35,0.0,24.35
103489,2023-09-01,Desk Lamp,Furniture,West,Online,2,23.72,0.1,47.44
103488,2023-09-01,Standing Desk,Furniture,West,Online,1,304.09,0.0,304.09
103487,2023-09-01,Standing Desk,Furniture,East,Online,1,295.71,0.0,295.71
103486,2023-09-01,Bookshelf,Furniture,North,Online,2,120.42,0.0,240.84
103494,2023-09-01,Office Chair,Furniture,West,In-Store,1,148.02,0.0,148.02
103514,2023-09-02,Water Bottle,Fitness,North,In-Store,1,13.57,0.0,13.57
103515,2023-09-02,Running Shoes,Fitness,West,Online,1,74.84,0.0,74.84
103516,2023-09-02,Wireless Mouse,Electronics,East,Online,2,19.24,0.0,38.48
103520,2023-09-02,Notebook Set,Stationery,East,Online,1,8.63,0.0,8.63
103518,2023-09-02,Water Bottle,Fitness,West,In-Store,1,11.28,0.15,11.28
103519,2023-09-02,Standing Desk,Furniture,North,In-Store,1,307.86,0.0,307.86
103517,2023-09-02,Fountain Pen,Stationery,Central,Online,1,17.6,0.1,17.6
103512,2023-09-02,Bluetooth Speaker,Electronics,North,Online,1,46.78,0.0,46.78
103513,2023-09-02,Resistance Bands,Fitness,South,Online,1,15.17,0.0,15.17
103510,2023-09-02,USB-C Hub,Electronics,South,In-Store,1,29.97,0.0,29.97
103509,2023-09-02,Bookshelf,Furniture,South,In-Store,1,119.89,0.0,119.89
103508,2023-09-02,Wireless Mouse,Electronics,North,Online,1,18.67,0.0,18.67
103507,2023-09-02,Office Chair,Furniture,South,In-Store,3,147.27,0.0,441.81
103506,2023-09-02,Desk Lamp,Furniture,Central,Online,1,24.97,0.0,24.97
103505,2023-09-02,Water Bottle,Fitness,West,Online,2,12.08,0.1,24.16
103504,2023-09-02,Planner,Stationery,Central,Online,1,16.13,0.0,16.13
103503,2023-09-02,Planner,Stationery,East,Online,2,16.13,0.0,32.26
103511,2023-09-02,Mechanical Keyboard,Electronics,North,In-Store,1,55.55,0.15,55.55
103534,2023-09-03,Standing Desk,Furniture,East,In-Store,1,271.48,0.1,271.48
103535,2023-09-03,USB-C Hub,Electronics,West,Online,1,32.14,0.0,32.14
103536,2023-09-03,Noise-Cancel Headphones,Electronics,South,In-Store,1,128.89,0.0,128.89
103537,2023-09-03,Dumbbell Set,Fitness,South,Online,3,86.85,0.0,260.55
103541,2023-09-03,Planner,Stationery,North,Online,1,15.93,0.0,15.93
103539,2023-09-03,Notebook Set,Stationery,West,Online,1,8.91,0.0,8.91
103540,2023-09-03,Resistance Bands,Fitness,South,In-Store,1,11.15,0.2,11.15
103533,2023-09-03,Notebook Set,Stationery,Central,Online,1,7.49,0.2,7.49
103538,2023-09-03,Wireless Mouse,Electronics,South,Online,1,19.4,0.0,19.4
103532,2023-09-03,Planner,Stationery,South,In-Store,2,15.48,0.0,30.96
103523,2023-09-03,Dumbbell Set,Fitness,West,Online,2,78.09,0.1,156.18
103530,2023-09-03,Bookshelf,Furniture,East,In-Store,2,117.94,0.0,235.88
103531,2023-09-03,Standing Desk,Furniture,West,In-Store,1,316.97,0.0,316.97
103521,2023-09-03,Water Bottle,Fitness,South,In-Store,1,12.6,0.0,12.6
103524,2023-09-03,Dumbbell Set,Fitness,South,Online,1,92.68,0.0,92.68
103525,2023-09-03,Standing Desk,Furniture,South,In-Store,1,267.62,0.1,267.62
103522,2023-09-03,Resistance Bands,Fitness,Central,In-Store,1,14.75,0.0,14.75
103527,2023-09-03,Water Bottle,Fitness,South,In-Store,1,13.18,0.0,13.18
103528,2023-09-03,Notebook Set,Stationery,West,In-Store,1,8.67,0.0,8.67
103529,2023-09-03,Wireless Mouse,Electronics,West,In-Store,2,19.11,0.0,38.22
103526,2023-09-03,Running Shoes,Fitness,West,Online,1,59.18,0.2,59.18
103558,2023-09-04,Bluetooth Speaker,Electronics,Central,Online,1,38.98,0.15,38.98
103557,2023-09-04,Resistance Bands,Fitness,East,Online,1,14.14,0.0,14.14
103556,2023-09-04,Fountain Pen,Stationery,South,In-Store,1,18.97,0.0,18.97
103555,2023-09-04,Desk Lamp,Furniture,West,Online,1,21.14,0.15,21.14
103554,2023-09-04,Noise-Cancel Headphones,Electronics,North,Online,1,133.45,0.0,133.45
103553,2023-09-04,Bookshelf,Furniture,Central,Online,1,119.97,0.0,119.97
103551,2023-09-04,Mechanical Keyboard,Electronics,South,In-Store,2,64.93,0.0,129.86
103552,2023-09-04,USB-C Hub,Electronics,West,Online,2,29.43,0.0,58.86
103549,2023-09-04,Resistance Bands,Fitness,Central,Online,1,14.0,0.0,14.0
103548,2023-09-04,Noise-Cancel Headphones,Electronics,North,Online,3,132.61,0.0,397.83
103547,2023-09-04,Dumbbell Set,Fitness,East,Online,1,91.06,0.0,91.06
103546,2023-09-04,Office Chair,Furniture,North,Online,1,147.34,0.0,147.34
103545,2023-09-04,Wireless Mouse,Electronics,West,In-Store,1,17.92,0.1,17.92
103544,2023-09-04,Notebook Set,Stationery,Central,Online,1,8.76,0.0,8.76
103543,2023-09-04,Notebook Set,Stationery,North,In-Store,1,8.76,0.0,8.76
103542,2023-09-04,Office Chair,Furniture,Central,Online,1,139.18,0.0,139.18
103550,2023-09-04,Fountain Pen,Stationery,West,In-Store,1,20.19,0.0,20.19
103565,2023-09-05,Running Shoes,Fitness,Central,In-Store,1,72.4,0.0,72.4
103564,2023-09-05,USB-C Hub,Electronics,East,In-Store,3,30.01,0.0,90.03
103563,2023-09-05,Noise-Cancel Headphones,Electronics,South,In-Store,1,131.12,0.0,131.12
103561,2023-09-05,Office Chair,Furniture,West,Online,1,154.6,0.0,154.6
103560,2023-09-05,Bluetooth Speaker,Electronics,North,In-Store,1,44.58,0.0,44.58
103559,2023-09-05,Bluetooth Speaker,Electronics,East,Online,1,43.47,0.0,43.47
103562,2023-09-05,Resistance Bands,Fitness,East,Online,1,14.2,0.0,14.2
103575,2023-09-06,Planner,Stationery,South,In-Store,1,14.41,0.1,14.41
103579,2023-09-06,Wireless Mouse,Electronics,South,Online,2,19.51,0.0,39.02
103578,2023-09-06,Fountain Pen,Stationery,North,Online,1,18.9,0.0,18.9
103577,2023-09-06,Planner,Stationery,Central,Online,1,14.33,0.1,14.33
103576,2023-09-06,Bookshelf,Furniture,North,Online,1,114.98,0.0,114.98
103574,2023-09-06,Planner,Stationery,South,Online,1,15.84,0.0,15.84
103566,2023-09-06,Notebook Set,Stationery,Central,Online,1,8.55,0.0,8.55
103572,2023-09-06,Dumbbell Set,Fitness,West,Online,1,84.95,0.0,84.95
103571,2023-09-06,Office Chair,Furniture,Central,Online,2,154.01,0.0,308.02
103570,2023-09-06,Yoga Mat,Fitness,West,Online,2,21.93,0.0,43.86
103569,2023-09-06,Planner,Stationery,North,In-Store,2,15.65,0.0,31.3
103568,2023-09-06,Bluetooth Speaker,Electronics,East,In-Store,1,44.95,0.0,44.95
103567,2023-09-06,Notebook Set,Stationery,East,Online,2,7.15,0.15,14.3
103573,2023-09-06,Dumbbell Set,Fitness,Central,Online,3,90.07,0.0,270.21
103594,2023-09-07,Wireless Mouse,Electronics,South,Online,1,14.7,0.2,14.7
103592,2023-09-07,USB-C Hub,Electronics,South,Online,1,29.73,0.0,29.73
103591,2023-09-07,Water Bottle,Fitness,Central,In-Store,1,12.53,0.0,12.53
103590,2023-09-07,USB-C Hub,Electronics,North,Online,1,29.03,0.0,29.03
