order_id,date,product,category,region,channel,quantity,unit_price,discount_pct,revenue,year,month,month_name,quarter,weekday,is_weekend
101660,2023-04-11,Fountain Pen,Stationery,South,Online,1,19.67,0.0,19.67,2023,4,Apr,2,Tuesday,False
101659,2023-04-11,Desk Lamp,Furniture,East,Online,4,25.58,0.0,102.32,2023,4,Apr,2,Tuesday,False
101658,2023-04-11,Standing Desk,Furniture,North,In-Store,1,283.22,0.0,283.22,2023,4,Apr,2,Tuesday,False
101656,2023-04-11,Running Shoes,Fitness,South,Online,2,68.61,0.1,137.22,2023,4,Apr,2,Tuesday,False
101649,2023-04-11,Mechanical Keyboard,Electronics,North,Online,1,67.52,0.0,67.52,2023,4,Apr,2,Tuesday,False
101654,2023-04-11,Yoga Mat,Fitness,South,Online,2,22.08,0.0,44.16,2023,4,Apr,2,Tuesday,False
101653,2023-04-11,Office Chair,Furniture,Central,Online,1,139.15,0.1,139.15,2023,4,Apr,2,Tuesday,False
101652,2023-04-11,Running Shoes,Fitness,West,In-Store,1,76.98,0.0,76.98,2023,4,Apr,2,Tuesday,False
101651,2023-04-11,Planner,Stationery,West,Online,1,16.65,0.0,16.65,2023,4,Apr,2,Tuesday,False
101650,2023-04-11,Running Shoes,Fitness,East,In-Store,1,74.28,0.0,74.28,2023,4,Apr,2,Tuesday,False
101646,2023-04-11,Fountain Pen,Stationery,South,Online,1,20.49,0.0,20.49,2023,4,Apr,2,Tuesday,False
101648,2023-04-11,Water Bottle,Fitness,South,Online,1,13.16,0.0,13.16,2023,4,Apr,2,Tuesday,False
101647,2023-04-11,Office Chair,Furniture,West,Online,1,130.67,0.1,130.67,2023,4,Apr,2,Tuesday,False
101655,2023-04-11,Noise-Cancel Headphones,Electronics,North,Online,2,114.92,0.1,229.84,2023,4,Apr,2,Tuesday,False
101673,2023-04-12,Dumbbell Set,Fitness,North,Online,1,89.91,0.0,89.91,2023,4,Apr,2,Wednesday,False
101672,2023-04-12,Running Shoes,Fitness,South,Online,1,75.76,0.0,75.76,2023,4,Apr,2,Wednesday,False
101671,2023-04-12,Office Chair,Furniture,East,In-Store,1,138.37,0.1,138.37,2023,4,Apr,2,Wednesday,False
101670,2023-04-12,Noise-Cancel Headphones,Electronics,West,In-Store,1,112.03,0.15,112.03,2023,4,Apr,2,Wednesday,False
101667,2023-04-12,Bluetooth Speaker,Electronics,East,Online,2,38.95,0.15,77.9,2023,4,Apr,2,Wednesday,False
101668,2023-04-12,Resistance Bands,Fitness,West,Online,1,14.47,0.0,14.47,2023,4,Apr,2,Wednesday,False
101666,2023-04-12,Bookshelf,Furniture,South,Online,2,125.84,0.0,251.68,2023,4,Apr,2,Wednesday,False
101665,2023-04-12,Notebook Set,Stationery,Central,Online,2,8.96,0.0,17.92,2023,4,Apr,2,Wednesday,False
101664,2023-04-12,Bluetooth Speaker,Electronics,West,In-Store,1,43.6,0.0,43.6,2023,4,Apr,2,Wednesday,False
101669,2023-04-12,Standing Desk,Furniture,West,Online,1,297.16,0.0,297.16,2023,4,Apr,2,Wednesday,False
101681,2023-04-13,Noise-Cancel Headphones,Electronics,West,Online,2,124.88,0.0,249.76,2023,4,Apr,2,Thursday,False
101683,2023-04-13,Bluetooth Speaker,Electronics,Central,Online,1,46.05,0.0,46.05,2023,4,Apr,2,Thursday,False
101682,2023-04-13,Notebook Set,Stationery,South,Online,1,7.95,0.1,7.95,2023,4,Apr,2,Thursday,False
101680,2023-04-13,Bookshelf,Furniture,Central,Online,1,119.14,0.0,119.14,2023,4,Apr,2,Thursday,False
101677,2023-04-13,Desk Lamp,Furniture,South,Online,1,25.7,0.0,25.7,2023,4,Apr,2,Thursday,False
101678,2023-04-13,Resistance Bands,Fitness,North,In-Store,1,14.22,0.0,14.22,2023,4,Apr,2,Thursday,False
101674,2023-04-13,Bookshelf,Furniture,North,Online,1,127.62,0.0,127.62,2023,4,Apr,2,Thursday,False
101676,2023-04-13,Planner,Stationery,South,Online,1,16.13,0.0,16.13,2023,4,Apr,2,Thursday,False
101675,2023-04-13,Running Shoes,Fitness,South,In-Store,1,72.01,0.0,72.01,2023,4,Apr,2,Thursday,False
101679,2023-04-13,Bookshelf,Furniture,North,Online,2,110.39,0.1,220.78,2023,4,Apr,2,Thursday,False
101693,2023-04-14,Water Bottle,Fitness,South,In-Store,1,13.18,0.0,13.18,2023,4,Apr,2,Friday,False
101692,2023-04-14,Mechanical Keyboard,Electronics,North,Online,1,65.45,0.0,65.45,2023,4,Apr,2,Friday,False
101691,2023-04-14,Notebook Set,Stationery,West,Online,1,8.98,0.0,8.98,2023,4,Apr,2,Friday,False
101690,2023-04-14,Dumbbell Set,Fitness,Central,Online,1,94.21,0.0,94.21,2023,4,Apr,2,Friday,False
101689,2023-04-14,Resistance Bands,Fitness,West,Online,3,11.77,0.2,35.31,2023,4,Apr,2,Friday,False
101687,2023-04-14,Running Shoes,Fitness,West,Online,1,78.21,0.0,78.21,2023,4,Apr,2,Friday,False
101686,2023-04-14,Wireless Mouse,Electronics,Central,In-Store,1,17.51,0.0,17.51,2023,4,Apr,2,Friday,False
101685,2023-04-14,Desk Lamp,Furniture,South,Online,2,25.26,0.0,50.52,2023,4,Apr,2,Friday,False
101684,2023-04-14,Resistance Bands,Fitness,East,Online,1,14.52,0.0,14.52,2023,4,Apr,2,Friday,False
101688,2023-04-14,Fountain Pen,Stationery,South,In-Store,1,19.34,0.0,19.34,2023,4,Apr,2,Friday,False
101701,2023-04-15,Resistance Bands,Fitness,Central,Online,2,14.5,0.0,29.0,2023,4,Apr,2,Saturday,True
101703,2023-04-15,Office Chair,Furniture,East,Online,1,146.96,0.0,146.96,2023,4,Apr,2,Saturday,True
101702,2023-04-15,Fountain Pen,Stationery,East,In-Store,1,19.99,0.0,19.99,2023,4,Apr,2,Saturday,True
101700,2023-04-15,Noise-Cancel Headphones,Electronics,Central,In-Store,1,132.05,0.0,132.05,2023,4,Apr,2,Saturday,True
101695,2023-04-15,Notebook Set,Stationery,South,Online,4,9.36,0.0,37.44,2023,4,Apr,2,Saturday,True
101698,2023-04-15,Water Bottle,Fitness,North,In-Store,1,13.14,0.0,13.14,2023,4,Apr,2,Saturday,True
101697,2023-04-15,Office Chair,Furniture,West,In-Store,1,154.87,0.0,154.87,2023,4,Apr,2,Saturday,True
101696,2023-04-15,Yoga Mat,Fitness,South,Online,1,21.54,0.0,21.54,2023,4,Apr,2,Saturday,True
101694,2023-04-15,Wireless Mouse,Electronics,East,In-Store,1,19.55,0.0,19.55,2023,4,Apr,2,Saturday,True
101699,2023-04-15,Running Shoes,Fitness,North,Online,1,58.67,0.2,58.67,2023,4,Apr,2,Saturday,True
101716,2023-04-16,Dumbbell Set,Fitness,North,Online,1,92.86,0.0,92.86,2023,4,Apr,2,Sunday,True
101715,2023-04-16,USB-C Hub,Electronics,South,Online,2,26.53,0.1,53.06,2023,4,Apr,2,Sunday,True
101714,2023-04-16,Fountain Pen,Stationery,Central,In-Store,3,18.44,0.0,55.32,2023,4,Apr,2,Sunday,True
101713,2023-04-16,Standing Desk,Furniture,East,Online,1,297.39,0.0,297.39,2023,4,Apr,2,Sunday,True
101712,2023-04-16,Office Chair,Furniture,South,Online,1,155.99,0.0,155.99,2023,4,Apr,2,Sunday,True
101711,2023-04-16,Bluetooth Speaker,Electronics,South,In-Store,1,46.96,0.0,46.96,2023,4,Apr,2,Sunday,True
101717,2023-04-16,Running Shoes,Fitness,South,In-Store,1,75.6,0.0,75.6,2023,4,Apr,2,Sunday,True
101709,2023-04-16,Mechanical Keyboard,Electronics,East,Online,2,64.6,0.0,129.2,2023,4,Apr,2,Sunday,True
101708,2023-04-16,USB-C Hub,Electronics,North,In-Store,1,26.91,0.1,26.91,2023,4,Apr,2,Sunday,True
101707,2023-04-16,Bluetooth Speaker,Electronics,East,Online,1,46.26,0.0,46.26,2023,4,Apr,2,Sunday,True
101706,2023-04-16,Dumbbell Set,Fitness,East,Online,1,89.27,0.0,89.27,2023,4,Apr,2,Sunday,True
101705,2023-04-16,Bookshelf,Furniture,West,In-Store,2,120.04,0.0,240.08,2023,4,Apr,2,Sunday,True
101704,2023-04-16,Standing Desk,Furniture,North,In-Store,1,233.75,0.2,233.75,2023,4,Apr,2,Sunday,True
101710,2023-04-16,Planner,Stationery,West,Online,1,16.28,0.0,16.28,2023,4,Apr,2,Sunday,True
101726,2023-04-17,Office Chair,Furniture,South,Online,2,134.19,0.1,268.38,2023,4,Apr,2,Monday,False
101725,2023-04-17,Planner,Stationery,North,In-Store,1,16.38,0.0,16.38,2023,4,Apr,2,Monday,False
101724,2023-04-17,Running Shoes,Fitness,Central,Online,2,76.81,0.0,153.62,2023,4,Apr,2,Monday,False
101723,2023-04-17,Noise-Cancel Headphones,Electronics,West,Online,2,123.73,0.0,247.46,2023,4,Apr,2,Monday,False
101721,2023-04-17,Bookshelf,Furniture,West,Online,2,115.53,0.0,231.06,2023,4,Apr,2,Monday,False
101720,2023-04-17,Yoga Mat,Fitness,South,In-Store,1,18.45,0.15,18.45,2023,4,Apr,2,Monday,False
101719,2023-04-17,Mechanical Keyboard,Electronics,North,Online,1,57.91,0.1,57.91,2023,4,Apr,2,Monday,False
101718,2023-04-17,Office Chair,Furniture,South,In-Store,3,155.3,0.0,465.9,2023,4,Apr,2,Monday,False
101722,2023-04-17,Running Shoes,Fitness,Central,Online,1,73.19,0.0,73.19,2023,4,Apr,2,Monday,False
101743,2023-04-18,Running Shoes,Fitness,Central,In-Store,1,72.08,0.0,72.08,2023,4,Apr,2,Tuesday,False
101737,2023-04-18,Resistance Bands,Fitness,West,In-Store,2,13.99,0.0,27.98,2023,4,Apr,2,Tuesday,False
101741,2023-04-18,Water Bottle,Fitness,South,Online,2,10.65,0.15,21.3,2023,4,Apr,2,Tuesday,False
101740,2023-04-18,Yoga Mat,Fitness,Central,Online,1,23.16,0.0,23.16,2023,4,Apr,2,Tuesday,False
101739,2023-04-18,Resistance Bands,Fitness,Central,Online,1,14.38,0.0,14.38,2023,4,Apr,2,Tuesday,False
101738,2023-04-18,Dumbbell Set,Fitness,South,In-Store,2,89.72,0.0,179.44,2023,4,Apr,2,Tuesday,False
101736,2023-04-18,Running Shoes,Fitness,South,Online,2,74.54,0.0,149.08,2023,4,Apr,2,Tuesday,False
101742,2023-04-18,Standing Desk,Furniture,Central,In-Store,1,312.9,0.0,312.9,2023,4,Apr,2,Tuesday,False
101734,2023-04-18,Planner,Stationery,South,In-Store,2,16.05,0.0,32.1,2023,4,Apr,2,Tuesday,False
101733,2023-04-18,Water Bottle,Fitness,South,Online,1,13.31,0.0,13.31,2023,4,Apr,2,Tuesday,False
101732,2023-04-18,Notebook Set,Stationery,Central,Online,1,9.2,0.0,9.2,2023,4,Apr,2,Tuesday,False
101731,2023-04-18,Running Shoes,Fitness,North,Online,1,76.43,0.0,76.43,2023,4,Apr,2,Tuesday,False
101730,2023-04-18,Desk Lamp,Furniture,West,Online,3,20.32,0.15,60.96,2023,4,Apr,2,Tuesday,False
101729,2023-04-18,Standing Desk,Furniture,South,In-Store,1,287.39,0.0,287.39,2023,4,Apr,2,Tuesday,False
101728,2023-04-18,Planner,Stationery,East,In-Store,1,17.12,0.0,17.12,2023,4,Apr,2,Tuesday,False
101727,2023-04-18,Water Bottle,Fitness,North,In-Store,1,11.58,0.1,11.58,2023,4,Apr,2,Tuesday,False
101735,2023-04-18,Mechanical Keyboard,Electronics,East,Online,1,60.9,0.0,60.9,2023,4,Apr,2,Tuesday,False
101753,2023-04-19,Notebook Set,Stationery,West,In-Store,1,7.37,0.15,7.37,2023,4,Apr,2,Wednesday,False
101752,2023-04-19,Notebook Set,Stationery,South,Online,1,9.13,0.0,9.13,2023,4,Apr,2,Wednesday,False
101751,2023-04-19,Water Bottle,Fitness,Central,In-Store,1,12.51,0.0,12.51,2023,4,Apr,2,Wednesday,False
101750,2023-04-19,Fountain Pen,Stationery,South,Online,1,21.08,0.0,21.08,2023,4,Apr,2,Wednesday,False
101749,2023-04-19,Water Bottle,Fitness,North,Online,1,13.45,0.0,13.45,2023,4,Apr,2,Wednesday,False
101748,2023-04-19,Notebook Set,Stationery,South,In-Store,1,9.33,0.0,9.33,2023,4,Apr,2,Wednesday,False
101747,2023-04-19,Standing Desk,Furniture,East,Online,1,296.56,0.0,296.56,2023,4,Apr,2,Wednesday,False
101746,2023-04-19,Planner,Stationery,North,Online,1,14.78,0.1,14.78,2023,4,Apr,2,Wednesday,False
101745,2023-04-19,Yoga Mat,Fitness,West,Online,3,21.42,0.0,64.26,2023,4,Apr,2,Wednesday,False
101744,2023-04-19,Yoga Mat,Fitness,West,In-Store,1,19.51,0.1,19.51,2023,4,Apr,2,Wednesday,False
101770,2023-04-20,Mechanical Keyboard,Electronics,West,Online,1,64.94,0.0,64.94,2023,4,Apr,2,Thursday,False
101769,2023-04-20,Dumbbell Set,Fitness,East,Online,1,87.79,0.0,87.79,2023,4,Apr,2,Thursday,False
101768,2023-04-20,Desk Lamp,Furniture,East,Online,1,22.79,0.1,22.79,2023,4,Apr,2,Thursday,False
101767,2023-04-20,Desk Lamp,Furniture,North,Online,1,24.2,0.0,24.2,2023,4,Apr,2,Thursday,False
101766,2023-04-20,Notebook Set,Stationery,Central,Online,1,8.82,0.0,8.82,2023,4,Apr,2,Thursday,False
101765,2023-04-20,Resistance Bands,Fitness,South,Online,1,14.62,0.0,14.62,2023,4,Apr,2,Thursday,False
101764,2023-04-20,Planner,Stationery,Central,Online,3,16.01,0.0,48.03,2023,4,Apr,2,Thursday,False
101763,2023-04-20,Yoga Mat,Fitness,South,In-Store,1,22.04,0.0,22.04,2023,4,Apr,2,Thursday,False
101756,2023-04-20,Bookshelf,Furniture,Central,In-Store,1,114.21,0.0,114.21,2023,4,Apr,2,Thursday,False
101761,2023-04-20,USB-C Hub,Electronics,East,Online,1,29.74,0.0,29.74,2023,4,Apr,2,Thursday,False
101760,2023-04-20,Yoga Mat,Fitness,North,In-Store,1,22.92,0.0,22.92,2023,4,Apr,2,Thursday,False
101759,2023-04-20,Yoga Mat,Fitness,South,In-Store,1,23.22,0.0,23.22,2023,4,Apr,2,Thursday,False
101758,2023-04-20,Planner,Stationery,North,Online,1,15.62,0.0,15.62,2023,4,Apr,2,Thursday,False
101757,2023-04-20,Standing Desk,Furniture,North,In-Store,2,296.29,0.0,592.58,2023,4,Apr,2,Thursday,False
101755,2023-04-20,Notebook Set,Stationery,West,In-Store,1,8.83,0.0,8.83,2023,4,Apr,2,Thursday,False
101754,2023-04-20,Bluetooth Speaker,Electronics,South,Online,1,40.48,0.1,40.48,2023,4,Apr,2,Thursday,False
101762,2023-04-20,USB-C Hub,Electronics,West,Online,1,32.36,0.0,32.36,2023,4,Apr,2,Thursday,False
101778,2023-04-21,Wireless Mouse,Electronics,West,Online,1,19.66,0.0,19.66,2023,4,Apr,2,Friday,False
101781,2023-04-21,USB-C Hub,Electronics,Central,Online,2,29.67,0.0,59.34,2023,4,Apr,2,Friday,False
101780,2023-04-21,Notebook Set,Stationery,North,In-Store,2,8.96,0.0,17.92,2023,4,Apr,2,Friday,False
101779,2023-04-21,Bluetooth Speaker,Electronics,West,Online,1,45.21,0.0,45.21,2023,4,Apr,2,Friday,False
101777,2023-04-21,Water Bottle,Fitness,Central,Online,1,12.94,0.0,12.94,2023,4,Apr,2,Friday,False
101782,2023-04-21,Resistance Bands,Fitness,Central,Online,3,14.82,0.0,44.46,2023,4,Apr,2,Friday,False
101775,2023-04-21,Yoga Mat,Fitness,Central,In-Store,2,22.93,0.0,45.86,2023,4,Apr,2,Friday,False
101774,2023-04-21,Planner,Stationery,West,Online,2,16.43,0.0,32.86,2023,4,Apr,2,Friday,False
101773,2023-04-21,Water Bottle,Fitness,West,In-Store,1,11.75,0.1,11.75,2023,4,Apr,2,Friday,False
101772,2023-04-21,Planner,Stationery,East,Online,1,15.81,0.0,15.81,2023,4,Apr,2,Friday,False
101771,2023-04-21,Mechanical Keyboard,Electronics,South,Online,2,64.45,0.0,128.9,2023,4,Apr,2,Friday,False
101776,2023-04-21,Planner,Stationery,West,In-Store,1,15.41,0.0,15.41,2023,4,Apr,2,Friday,False
101800,2023-04-22,Office Chair,Furniture,East,In-Store,1,151.46,0.0,151.46,2023,4,Apr,2,Saturday,True
101799,2023-04-22,Yoga Mat,Fitness,South,Online,1,22.86,0.0,22.86,2023,4,Apr,2,Saturday,True
101798,2023-04-22,USB-C Hub,Electronics,South,In-Store,1,30.14,0.0,30.14,2023,4,Apr,2,Saturday,True
101797,2023-04-22,Desk Lamp,Furniture,Central,Online,1,24.47,0.0,24.47,2023,4,Apr,2,Saturday,True
101796,2023-04-22,Wireless Mouse,Electronics,West,Online,1,19.11,0.0,19.11,2023,4,Apr,2,Saturday,True
101795,2023-04-22,Bookshelf,Furniture,South,In-Store,1,122.75,0.0,122.75,2023,4,Apr,2,Saturday,True
101794,2023-04-22,USB-C Hub,Electronics,East,Online,1,29.5,0.0,29.5,2023,4,Apr,2,Saturday,True
101792,2023-04-22,Notebook Set,Stationery,North,Online,1,9.18,0.0,9.18,2023,4,Apr,2,Saturday,True
101793,2023-04-22,Dumbbell Set,Fitness,West,In-Store,1,89.21,0.0,89.21,2023,4,Apr,2,Saturday,True
101790,2023-04-22,Mechanical Keyboard,Electronics,South,Online,1,68.1,0.0,68.1,2023,4,Apr,2,Saturday,True
101789,2023-04-22,USB-C Hub,Electronics,Central,Online,2,29.33,0.0,58.66,2023,4,Apr,2,Saturday,True
101788,2023-04-22,Bookshelf,Furniture,South,In-Store,1,96.79,0.15,96.79,2023,4,Apr,2,Saturday,True
101787,2023-04-22,Running Shoes,Fitness,North,Online,1,77.19,0.0,77.19,2023,4,Apr,2,Saturday,True
101786,2023-04-22,Dumbbell Set,Fitness,East,Online,1,80.5,0.1,80.5,2023,4,Apr,2,Saturday,True
101785,2023-04-22,Notebook Set,Stationery,East,In-Store,2,9.02,0.0,18.04,2023,4,Apr,2,Saturday,True
101784,2023-04-22,Wireless Mouse,Electronics,North,In-Store,1,18.98,0.0,18.98,2023,4,Apr,2,Saturday,True
101791,2023-04-22,Running Shoes,Fitness,West,Online,3,78.78,0.0,236.34,2023,4,Apr,2,Saturday,True
101783,2023-04-22,Standing Desk,Furniture,South,Online,1,294.25,0.0,294.25,2023,4,Apr,2,Saturday,True
101812,2023-04-23,Resistance Bands,Fitness,North,Online,1,13.96,0.0,13.96,2023,4,Apr,2,Sunday,True
101813,2023-04-23,Office Chair,Furniture,East,Online,1,144.37,0.0,144.37,2023,4,Apr,2,Sunday,True
101814,2023-04-23,Bookshelf,Furniture,West,Online,1,116.95,0.0,116.95,2023,4,Apr,2,Sunday,True
101818,2023-04-23,Office Chair,Furniture,South,In-Store,1,148.54,0.0,148.54,2023,4,Apr,2,Sunday,True
101816,2023-04-23,Noise-Cancel Headphones,Electronics,West,In-Store,1,126.38,0.0,126.38,2023,4,Apr,2,Sunday,True
101817,2023-04-23,Desk Lamp,Furniture,West,In-Store,1,26.31,0.0,26.31,2023,4,Apr,2,Sunday,True
101815,2023-04-23,Bookshelf,Furniture,North,Online,1,119.57,0.0,119.57,2023,4,Apr,2,Sunday,True
101811,2023-04-23,Bookshelf,Furniture,South,Online,2,120.22,0.0,240.44,2023,4,Apr,2,Sunday,True
101803,2023-04-23,Wireless Mouse,Electronics,East,Online,1,17.83,0.0,17.83,2023,4,Apr,2,Sunday,True
101809,2023-04-23,Water Bottle,Fitness,South,Online,1,13.06,0.0,13.06,2023,4,Apr,2,Sunday,True
101808,2023-04-23,Water Bottle,Fitness,West,Online,2,13.99,0.0,27.98,2023,4,Apr,2,Sunday,True
101807,2023-04-23,Planner,Stationery,Central,Online,3,15.43,0.0,46.29,2023,4,Apr,2,Sunday,True
101806,2023-04-23,Mechanical Keyboard,Electronics,East,In-Store,2,62.17,0.0,124.34,2023,4,Apr,2,Sunday,True
101805,2023-04-23,Noise-Cancel Headphones,Electronics,North,Online,2,127.26,0.0,254.52,2023,4,Apr,2,Sunday,True
101804,2023-04-23,Mechanical Keyboard,Electronics,South,Online,2,67.75,0.0,135.5,2023,4,Apr,2,Sunday,True
101802,2023-04-23,Bookshelf,Furniture,South,Online,1,108.52,0.1,108.52,2023,4,Apr,2,Sunday,True
101801,2023-04-23,Fountain Pen,Stationery,Central,Online,1,20.42,0.0,20.42,2023,4,Apr,2,Sunday,True
101810,2023-04-23,Noise-Cancel Headphones,Electronics,West,In-Store,3,132.35,0.0,397.05,2023,4,Apr,2,Sunday,True
101832,2023-04-24,Standing Desk,Furniture,East,In-Store,2,310.58,0.0,621.16,2023,4,Apr,2,Monday,False
101833,2023-04-24,Running Shoes,Fitness,North,Online,1,72.04,0.0,72.04,2023,4,Apr,2,Monday,False
101834,2023-04-24,Standing Desk,Furniture,South,Online,1,300.32,0.0,300.32,2023,4,Apr,2,Monday,False
101831,2023-04-24,Running Shoes,Fitness,West,Online,2,71.55,0.0,143.1,2023,4,Apr,2,Monday,False
101836,2023-04-24,Planner,Stationery,West,Online,1,15.01,0.0,15.01,2023,4,Apr,2,Monday,False
101837,2023-04-24,Noise-Cancel Headphones,Electronics,Central,Online,1,134.19,0.0,134.19,2023,4,Apr,2,Monday,False
101838,2023-04-24,Water Bottle,Fitness,North,Online,1,13.09,0.0,13.09,2023,4,Apr,2,Monday,False
101835,2023-04-24,Bluetooth Speaker,Electronics,East,In-Store,4,45.93,0.0,183.72,2023,4,Apr,2,Monday,False
101830,2023-04-24,Mechanical Keyboard,Electronics,North,Online,1,66.82,0.0,66.82,2023,4,Apr,2,Monday,False
101829,2023-04-24,Bookshelf,Furniture,South,In-Store,1,119.41,0.0,119.41,2023,4,Apr,2,Monday,False
101828,2023-04-24,Running Shoes,Fitness,Central,Online,1,74.83,0.0,74.83,2023,4,Apr,2,Monday,False
101827,2023-04-24,Planner,Stationery,South,In-Store,4,15.99,0.0,63.96,2023,4,Apr,2,Monday,False
101826,2023-04-24,Water Bottle,Fitness,South,Online,1,13.24,0.0,13.24,2023,4,Apr,2,Monday,False
101825,2023-04-24,Office Chair,Furniture,South,Online,2,152.17,0.0,304.34,2023,4,Apr,2,Monday,False
101824,2023-04-24,Standing Desk,Furniture,West,Online,1,305.46,0.0,305.46,2023,4,Apr,2,Monday,False
101823,2023-04-24,Water Bottle,Fitness,West,Online,1,13.62,0.0,13.62,2023,4,Apr,2,Monday,False
101822,2023-04-24,Bookshelf,Furniture,South,In-Store,1,119.67,0.0,119.67,2023,4,Apr,2,Monday,False
101821,2023-04-24,Resistance Bands,Fitness,West,Online,2,14.22,0.0,28.44,2023,4,Apr,2,Monday,False
101820,2023-04-24,USB-C Hub,Electronics,North,In-Store,2,23.46,0.2,46.92,2023,4,Apr,2,Monday,False
101819,2023-04-24,Desk Lamp,Furniture,Central,Online,2,24.68,0.0,49.36,2023,4,Apr,2,Monday,False
101850,2023-04-25,Bluetooth Speaker,Electronics,West,In-Store,1,43.81,0.0,43.81,2023,4,Apr,2,Tuesday,False
101849,2023-04-25,Bluetooth Speaker,Electronics,South,In-Store,2,48.49,0.0,96.98,2023,4,Apr,2,Tuesday,False
101848,2023-04-25,Bookshelf,Furniture,North,In-Store,2,115.44,0.0,230.88,2023,4,Apr,2,Tuesday,False
101847,2023-04-25,Fountain Pen,Stationery,West,Online,1,20.55,0.0,20.55,2023,4,Apr,2,Tuesday,False
101846,2023-04-25,Desk Lamp,Furniture,Central,In-Store,1,25.74,0.0,25.74,2023,4,Apr,2,Tuesday,False
101842,2023-04-25,Mechanical Keyboard,Electronics,South,Online,1,63.68,0.0,63.68,2023,4,Apr,2,Tuesday,False
101844,2023-04-25,Office Chair,Furniture,Central,Online,1,148.72,0.0,148.72,2023,4,Apr,2,Tuesday,False
101843,2023-04-25,Fountain Pen,Stationery,Central,In-Store,1,20.19,0.0,20.19,2023,4,Apr,2,Tuesday,False
101841,2023-04-25,Dumbbell Set,Fitness,South,Online,3,78.54,0.1,235.62,2023,4,Apr,2,Tuesday,False
101840,2023-04-25,Planner,Stationery,West,Online,1,14.43,0.1,14.43,2023,4,Apr,2,Tuesday,False
101839,2023-04-25,Bluetooth Speaker,Electronics,West,In-Store,1,42.52,0.1,42.52,2023,4,Apr,2,Tuesday,False
101845,2023-04-25,Noise-Cancel Headphones,Electronics,South,Online,1,128.34,0.0,128.34,2023,4,Apr,2,Tuesday,False
101858,2023-04-26,Notebook Set,Stationery,South,In-Store,2,9.37,0.0,18.74,2023,4,Apr,2,Wednesday,False
101860,2023-04-26,Bluetooth Speaker,Electronics,East,Online,2,46.78,0.0,93.56,2023,4,Apr,2,Wednesday,False
101859,2023-04-26,Wireless Mouse,Electronics,Central,In-Store,1,16.06,0.1,16.06,2023,4,Apr,2,Wednesday,False
101857,2023-04-26,Resistance Bands,Fitness,Central,In-Store,1,12.48,0.1,12.48,2023,4,Apr,2,Wednesday,False
101853,2023-04-26,Noise-Cancel Headphones,Electronics,South,In-Store,1,132.36,0.0,132.36,2023,4,Apr,2,Wednesday,False
101855,2023-04-26,Desk Lamp,Furniture,East,In-Store,1,25.52,0.0,25.52,2023,4,Apr,2,Wednesday,False
101854,2023-04-26,Water Bottle,Fitness,East,In-Store,4,11.87,0.1,47.48,2023,4,Apr,2,Wednesday,False
101851,2023-04-26,Standing Desk,Furniture,East,Online,1,300.89,0.0,300.89,2023,4,Apr,2,Wednesday,False
101852,2023-04-26,Fountain Pen,Stationery,West,In-Store,1,20.13,0.0,20.13,2023,4,Apr,2,Wednesday,False
101856,2023-04-26,Notebook Set,Stationery,Central,In-Store,1,9.35,0.0,9.35,2023,4,Apr,2,Wednesday,False
101872,2023-04-27,Wireless Mouse,Electronics,North,Online,1,18.6,0.0,18.6,2023,4,Apr,2,Thursday,False
101871,2023-04-27,Water Bottle,Fitness,Central,Online,2,12.03,0.1,24.06,2023,4,Apr,2,Thursday,False
101870,2023-04-27,USB-C Hub,Electronics,South,In-Store,2,30.5,0.0,61.0,2023,4,Apr,2,Thursday,False
101869,2023-04-27,Desk Lamp,Furniture,North,Online,2,24.32,0.0,48.64,2023,4,Apr,2,Thursday,False
101868,2023-04-27,Fountain Pen,Stationery,South,Online,1,20.48,0.0,20.48,2023,4,Apr,2,Thursday,False
101866,2023-04-27,Standing Desk,Furniture,Central,In-Store,2,297.18,0.0,594.36,2023,4,Apr,2,Thursday,False
101865,2023-04-27,Office Chair,Furniture,South,In-Store,3,149.19,0.0,447.57,2023,4,Apr,2,Thursday,False
101864,2023-04-27,Running Shoes,Fitness,West,Online,1,66.73,0.1,66.73,2023,4,Apr,2,Thursday,False
101863,2023-04-27,Mechanical Keyboard,Electronics,East,Online,1,65.64,0.0,65.64,2023,4,Apr,2,Thursday,False
101862,2023-04-27,Running Shoes,Fitness,South,Online,1,73.66,0.0,73.66,2023,4,Apr,2,Thursday,False
101861,2023-04-27,Standing Desk,Furniture,South,Online,1,278.55,0.1,278.55,2023,4,Apr,2,Thursday,False
101867,2023-04-27,Noise-Cancel Headphones,Electronics,Central,In-Store,2,109.78,0.15,219.56,2023,4,Apr,2,Thursday,False
101879,2023-04-28,Running Shoes,Fitness,North,Online,2,66.44,0.15,132.88,2023,4,Apr,2,Friday,False
101880,2023-04-28,Mechanical Keyboard,Electronics,South,In-Store,1,54.61,0.15,54.61,2023,4,Apr,2,Friday,False
101878,2023-04-28,Running Shoes,Fitness,Central,In-Store,1,70.7,0.0,70.7,2023,4,Apr,2,Friday,False
101875,2023-04-28,Wireless Mouse,Electronics,East,In-Store,1,18.7,0.0,18.7,2023,4,Apr,2,Friday,False
101876,2023-04-28,Fountain Pen,Stationery,Central,Online,1,19.04,0.0,19.04,2023,4,Apr,2,Friday,False
